,hidden_layer,Accuracy,Std
381,"(35, 30, 70)",0.9272727272727274,0.20064176190602243
382,"(35, 30, 80)",0.9636363636363636,0.13167006656000257
383,"(35, 30, 90)",0.9636363636363636,0.11876313904403284
384,"(35, 35, 20)",0.9393939393939394,0.16531129329679828
385,"(35, 35, 30)",0.9393939393939394,0.1444409125795513
386,"(35, 35, 40)",0.9212121212121211,0.19544867268602542
387,"(35, 35, 50)",0.9333333333333332,0.20498829727621531
388,"(35, 35, 60)",0.9757575757575758,0.08570991287109664
389,"(35, 35, 70)",0.9333333333333335,0.1797866299901979
390,"(35, 35, 80)",0.9212121212121211,0.19544867268602548
391,"(35, 35, 90)",0.9393939393939394,0.19241827716833385
392,"(35, 40, 20)",0.9090909090909091,0.2293440961021152
393,"(35, 40, 30)",0.9454545454545454,0.15896820664974548
394,"(35, 40, 40)",0.9393939393939394,0.16531129329679828
395,"(35, 40, 50)",0.9030303030303031,0.23690691255384322
396,"(35, 40, 60)",0.9515151515151515,0.12827885144555587
397,"(35, 40, 70)",0.9090909090909091,0.20712736352284927
398,"(35, 40, 80)",0.9393939393939394,0.15522725424079628
399,"(35, 40, 90)",0.9272727272727274,0.19241827716833387
400,"(35, 45, 20)",0.9272727272727274,0.26334013312000526
401,"(35, 45, 30)",0.9090909090909091,0.20712736352284922
402,"(35, 45, 40)",0.9515151515151515,0.15139389087026422
403,"(35, 45, 50)",0.9333333333333335,0.17056057308448835
404,"(35, 45, 60)",0.9515151515151516,0.09995407577254933
405,"(35, 45, 70)",0.9393939393939394,0.20854121859497277
406,"(35, 45, 80)",0.9151515151515152,0.22085899585804364
407,"(35, 45, 90)",0.890909090909091,0.20712736352284927
408,"(35, 50, 20)",0.9212121212121214,0.16882894881435298
409,"(35, 50, 30)",0.9393939393939394,0.21615217575911524
410,"(35, 50, 40)",0.9333333333333335,0.16080605044147395
411,"(35, 50, 50)",0.9151515151515153,0.18933938608258555
412,"(35, 50, 60)",0.9333333333333335,0.2127264093913242
